MGRNU,HOL,VEL,AW_SN_QUA,N_LENX_CDE,GU_CDE,lat,lon
06-0000017719,0,0,4,1,320,37.64633116,127.0250932
06-0000018345,0,0,4,1,300,37.66234426,127.0485967
06-0000018347,0,0,0,1,300,37.6379199,127.0372578
06-0000018417,0,0,0,1,300,37.64110537,127.0405724
06-0000018198,0,0,4,1,320,37.66163459,127.0741347
06-0000018426,0,0,0,1,300,37.56432426,126.8967974
06-0000018618,0,0,4,6,300,37.49562732,126.9885341
06-0000017645,0,0,2,1,350,37.66721699,127.0544914
06-0000017654,0,0,4,6,320,37.64645724,127.0336538
06-0000017549,0,0,0,1,350,37.65144274,127.0378677
06-0000017832,0,0,4,6,300,37.62318282,127.0264587
06-0000017946,0,0,4,6,300,37.63438227,127.0192464
06-0000018202,0,0,0,1,320,37.66773204,127.0683247
06-0000018104,0,0,0,1,300,37.65913457,127.0732579
06-0000018361,0,0,0,1,350,37.64775152,127.0146181
06-0000018191,0,0,4,1,500,37.63464245,127.0240947
06-0000018195,0,0,4,1,500,37.63517907,127.0302321
06-0000018286,0,0,2,6,300,37.68188966,127.0506321
06-0000018371,0,0,2,2,440,37.66186268,127.0741721
06-0000018110,0,0,4,1,320,37.63485887,127.0257027
06-0000018115,0,0,2,3,320,37.51924157,126.8894254
06-0000018294,0,0,0,1,320,37.62501377,127.018396
06-0000018633,0,0,4,1,300,37.5249053,126.9673313
06-0000018634,0,0,4,1,300,37.51453179,127.1150438
06-0000015752,5,8,4,6,740,37.60918815,127.0730038
06-0000017364,0,0,0,1,320,37.62503202,127.092256
06-0000017563,0,0,0,1,350,37.64804249,127.0143774
06-0000017673,0,0,4,1,350,37.63210267,127.037797
06-0000017448,0,0,0,1,320,37.63369616,127.0407332
06-0000017864,0,0,4,1,320,37.64469874,127.0287905
06-0000018054,0,0,4,1,320,37.64248669,127.0231736
06-0000017870,0,0,0,1,320,37.48550738,126.9605362
06-0000018300,0,0,0,1,320,37.63029861,127.0125496
06-0000018391,0,0,0,1,320,37.47280322,126.9687259
06-0000018127,0,0,4,1,350,37.63357304,127.0233966
06-0000018303,0,0,0,1,320,37.68054653,127.0561518
06-0000018131,0,0,0,1,350,37.62998153,127.0132426
06-0000018214,0,0,4,1,320,37.62952652,127.0130469
06-0000018133,0,0,2,1,350,37.48756794,126.9670524
06-0000018215,0,0,0,1,320,37.61866508,127.0131781
06-0000018218,0,0,0,1,300,37.64068768,127.0169045
06-0000018315,0,0,4,1,590,37.63174697,127.0136984
06-0000018141,0,0,0,1,320,37.55035096,126.9463302
06-0000018144,0,0,4,1,320,37.66139092,127.0564444
06-0000013518,5,8,2,1,500,37.51877408,126.8700909
06-0000014102,5,8,2,1,230,37.57744394,126.9903709
06-0000014133,5,8,0,1,230,37.56303485,127.057815
06-0000014273,5,8,4,1,290,37.57552855,127.0603168
06-0000012983,5,8,4,6,170,37.55878051,126.8517621
06-0000013214,5,8,0,1,200,37.52170461,126.8463356
06-0000013215,5,8,2,1,200,37.52017319,126.8445705
06-0000013217,5,8,2,1,200,37.55109602,126.8717496
06-0000013219,5,8,4,6,170,37.56547946,127.0219873
06-0000013075,5,8,2,1,560,37.55411017,127.0115854
06-0000013192,5,8,4,1,470,37.52341776,126.8388987
06-0000013195,5,8,4,1,470,37.55217716,126.8499581
06-0000013297,5,8,4,6,210,37.52123048,126.8436895
06-0000012964,5,8,4,1,560,37.52087928,126.970593
06-0000013486,5,8,4,6,500,37.57581452,126.8200351
06-0000013487,5,8,2,1,500,37.57588885,126.8198417
06-0000013488,5,8,4,1,500,37.57512916,126.8204142
06-0000013490,5,8,2,1,500,37.57402641,126.8205028
06-0000013644,5,8,0,1,500,37.57393176,126.820402
06-0000013645,5,8,4,1,500,37.57149724,127.0088972
06-0000018418,0,0,0,1,300,37.64002015,127.0393881
06-0000018420,0,0,0,1,300,37.63904785,127.0384678
06-0000018327,0,0,0,1,350,37.63003202,127.0386149
06-0000018407,0,0,2,6,300,37.65066926,127.0811805
06-0000018166,0,0,0,1,300,37.62614325,127.0262554
06-0000018249,0,0,4,6,300,37.64924704,127.0810177
06-0000018331,0,0,4,1,350,37.644537,127.026713
06-0000018167,0,0,4,1,300,37.55095378,127.1440007
06-0000018257,0,0,0,1,300,37.64801273,127.0805114
06-0000018416,0,0,0,1,300,37.64338014,127.0233953
06-0000018261,0,0,0,1,290,37.68602081,127.0506071
06-0000018342,0,0,4,1,300,37.64369778,127.0228817
06-0000018423,0,0,0,1,300,37.64238793,127.0405339
06-0000018266,0,0,2,1,300,37.68381983,127.0513025
06-0000018683,0,0,0,1,350,37.56046134,126.9059384
06-0000018485,0,0,0,1,300,37.65249356,127.0125518
06-0000018573,0,0,4,1,320,37.63404605,127.0175088
06-0000018578,0,0,0,1,350,37.65987726,127.0725452
06-0000018782,0,0,2,6,300,37.64709274,127.0094801
06-0000018582,0,0,4,1,350,37.66496023,127.0611461
06-0000018635,0,0,4,1,300,37.49687109,126.8922639
06-0000018704,0,0,4,1,350,37.552717,126.9120689
06-0000018506,0,0,4,1,350,37.56406408,126.8976083
06-0000018617,0,0,2,6,300,37.66217638,127.0487847
06-0000018705,0,0,0,1,440,37.55187248,126.9123204
06-0000018429,0,0,0,1,300,37.56874341,126.8950138
06-0000018510,0,0,4,1,350,37.54680225,126.9619917
06-0000018627,0,0,2,1,350,37.4650192,127.0343195
06-0000018717,0,0,4,1,440,37.5477349,126.9535497
06-0000018515,0,0,4,1,350,37.50194088,126.890195
06-0000018628,0,0,4,1,350,37.51097817,126.9265165
06-0000018632,0,0,0,1,350,37.46314778,127.0354212
06-0000018725,0,0,0,1,440,37.5890536,127.0735279
06-0000017551,0,0,0,1,350,37.53145576,127.0824057
06-0000017554,0,0,4,1,350,37.62840918,127.0434526
06-0000017555,0,0,4,1,350,37.53197743,127.0797872
06-0000017657,0,0,4,3,320,37.65087923,127.0298417
06-0000017659,0,0,4,1,320,37.65157049,127.0465707
06-0000017660,0,0,4,1,320,37.65125171,127.0464163
