발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2016,2016032413,40,주간,목,1,1,0,0,0,경남,창원시(통합),차대차,기타,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,건설기계,건설기계,자전거,자전거,1109740 ,1682875 ,128.70456145,35.13510695
2016,2016032215,30,주간,화,1,1,0,0,0,경기,화성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,948392  ,1897081 ,126.91944206,37.0709074
2016,2016032715,03,주간,일,1,2,0,1,0,전남,구례군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,,,1004109 ,1684921 ,127.54511706,35.15953469
2016,2016032701,45,야간,일,1,2,1,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,986532  ,1818092 ,127.34988196,36.36015905
2016,2016033022,00,야간,수,1,1,0,0,0,경남,창원시(통합),차대차,추돌,진행중 추돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,소형,1106020 ,1695135 ,128.66531376,35.24603336
2016,2016033119,05,야간,목,1,2,0,1,0,경기,성남시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,승용차,경형,966996  ,1929796 ,127.12727224,37.36663701
2016,2016040708,35,주간,목,1,2,0,1,0,경기,이천시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,화물차,소형,989959  ,1912217 ,127.3868394,37.2087133
2016,2016040612,28,주간,수,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,945282  ,1682326 ,126.8993797,35.13465505
2016,2016040714,40,주간,목,1,1,0,0,0,경기,포천시,차대차,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,중형,화물차,대형,974808  ,1976466 ,127.2138902,37.7875392
2016,2016040703,50,야간,목,1,1,0,0,0,경북,안동시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1109084 ,1842327 ,128.71917422,36.57250295
2016,2016040708,40,주간,목,1,1,0,0,0,충남,보령시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,소형,,,914315  ,1833176 ,126.54332305,36.49240457
2016,2016040618,20,야간,수,1,1,0,0,0,경기,화성시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,원동기장치자전거,원동기장치자전거,944683  ,1908073 ,126.87690876,37.16977459
2016,2016031120,10,야간,금,1,1,0,0,0,경남,양산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,경형,이륜차,소형,1138043 ,1705826 ,129.01899541,35.33849994
2016,2016031123,25,야간,금,1,1,0,0,0,대구,남구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,1098603 ,1760109 ,128.59171301,35.83253183
2016,2016031105,45,야간,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,957877  ,1945404 ,127.02628648,37.50106994
2016,2016031412,40,주간,월,1,4,2,1,0,강원,양양군,차대차,추돌,진행중 추돌,운전자법규위반,과속,단일로,기타단일로,승합차,소형,승용차,중형,1100263 ,2007848 ,128.64297632,38.06517517
2016,2016030904,50,야간,수,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,957335  ,1919172 ,127.01878062,37.27048212
2016,2016031615,10,주간,수,1,1,0,0,0,경남,김해시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,소형,보행자,보행자,1111929 ,1701531 ,128.73112156,35.3030502
2016,2016031616,30,주간,수,1,1,0,0,0,충북,청주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,경형,자전거,자전거,998774  ,1848751 ,127.48628599,36.63664931
2016,2016031604,31,야간,수,1,1,0,0,0,대구,달성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1086195 ,1740812 ,128.45227793,35.6597373
2016,2016031706,10,주간,목,1,1,0,0,0,부산,금정구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1144653 ,1693513 ,129.08935136,35.22651265
2016,2016032214,40,주간,화,1,1,0,0,0,제주,서귀포시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,소형,917693  ,1473736 ,126.61608593,33.25141553
2016,2016032214,50,주간,화,1,1,0,0,0,전남,진도군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,농기계,농기계,879696  ,1601354 ,126.19116395,34.39895403
2016,2016032217,50,주간,화,1,1,0,0,0,경기,고양시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,자전거,자전거,933767  ,1964866 ,126.74886302,37.68094017
2016,2016032618,39,야간,토,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,993480  ,1815831 ,127.42734514,36.33984741
2016,2016032510,58,주간,금,1,1,0,0,0,충북,제천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,,,1063796 ,1879832 ,128.21619711,36.91467923
2016,2016040106,45,주간,금,1,1,0,0,0,충남,아산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,소형,원동기장치자전거,원동기장치자전거,956545  ,1865855 ,127.01294907,36.7898432
2016,2016032906,19,주간,화,1,1,0,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,중형,964777  ,1943191 ,127.10184142,37.48730104
2016,2016040409,10,주간,월,1,1,0,0,0,경기,여주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,보행자,보행자,1008956 ,1917995 ,127.60100228,37.26080758
2016,2016040812,00,주간,금,1,3,1,1,0,전남,담양군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,사발이,승용차,대형,944897  ,1698393 ,126.89407863,35.2795042
2016,2016040705,15,야간,목,1,1,0,0,0,서울,서초구,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,교차로,교차로부근,승용차,중형,보행자,보행자,956580  ,1942819 ,127.0088774,37.48359
2016,2016040615,58,주간,수,1,1,0,0,0,울산,남구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1161496 ,1729287 ,129.2816186,35.54642285
2016,2016031918,55,야간,토,1,1,0,0,0,충남,당진시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승용차,소형,918683  ,1888022 ,126.58624462,36.98715006
2016,2016031913,05,주간,토,1,1,0,0,0,충남,서산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,화물차,소형,906209  ,1872434 ,126.44802657,36.84549334
2016,2016032015,40,주간,일,2,3,0,1,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,935262  ,1935478 ,126.76840972,37.41617721
2016,2016031722,25,야간,목,1,1,0,0,0,대구,동구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1100834 ,1764065 ,128.66621302,35.95648134
2016,2016022609,37,주간,금,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,973649  ,1971812 ,127.2008964,37.74555937
2016,2016032401,40,야간,목,1,1,0,0,0,인천,남구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,경형,928352  ,1938897 ,126.68999609,37.44648321
2016,2016032300,00,야간,수,1,3,0,2,0,서울,서초구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승합차,중형,958964  ,1942711 ,127.03584796,37.48272556
2016,2016032319,20,야간,수,1,1,0,0,0,전북,익산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,945481  ,1770546 ,126.89562775,35.93007044
2016,2016032610,43,주간,토,1,1,0,0,0,전남,고흥군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,985099  ,1645512 ,127.33709178,34.80406464
2016,2016032710,00,주간,일,1,1,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,경형,보행자,보행자,1089472 ,1792595 ,128.49429759,36.12625648
2016,2016032519,50,야간,금,1,1,0,0,0,전남,신안군,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,보행자,보행자,874469  ,1639905 ,126.12861526,34.74588893
2016,2016033003,40,야간,수,1,1,0,0,0,경기,광명시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,942783  ,1939585 ,126.85307912,37.45368977
2016,2016033009,20,주간,수,1,1,0,0,0,강원,양구군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,,,1053196 ,2029009 ,128.10804474,38.25987407
2016,2016033011,25,주간,수,1,2,1,0,0,경북,구미시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,단일로,기타단일로,승용차,경형,이륜차,소형,1074305 ,1810081 ,128.32742252,36.28516782
2016,2016032922,00,야간,화,1,1,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,959750  ,1971149 ,127.04317286,37.73907784
2016,2016033006,30,주간,수,1,2,0,1,0,충북,청주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,996091  ,1848892 ,127.4562733,36.63791319
2016,2016033112,36,주간,목,1,1,0,0,0,전남,무안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,907519  ,1662404 ,126.48713398,34.95227612
2016,2016033107,08,주간,목,1,1,0,0,0,대구,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1096916 ,1766243 ,128.57378343,35.88799539
2016,2016040515,43,주간,화,1,1,0,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,경형,,,1015023 ,1846614 ,127.66800478,36.61726662
2016,2016040608,15,주간,수,1,1,0,0,0,충남,천안시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승합차,소형,이륜차,소형,982531  ,1861518 ,127.30430122,36.75158234
2016,2016031002,05,야간,목,1,1,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,941164  ,1857366 ,126.8412198,36.71249079
2016,2016030910,45,주간,수,1,2,0,1,0,경기,고양시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,건설기계,건설기계,933167  ,1961128 ,126.74240157,37.64720744
2016,2016031518,12,야간,화,1,1,0,0,0,경기,과천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,대형,955559  ,1936803 ,126.9976921,37.4293169
2016,2016032221,23,야간,화,1,1,0,0,0,세종,세종,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,자전거,자전거,승용차,중형,982565  ,1845032 ,127.30505744,36.60296385
2016,2016032505,20,야간,금,1,1,0,0,0,경기,안산시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,943186  ,1922986 ,126.85891016,37.30410311
2016,2016032213,45,주간,화,1,2,0,1,0,전남,담양군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,경형,952025  ,1702672 ,126.97220561,35.31845346
2016,2016032219,30,야간,화,1,1,0,0,0,충남,서천군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,929868  ,1789793 ,126.72085601,36.10258777
2016,2016032816,43,주간,월,2,2,0,0,0,대구,수성구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1104688 ,1762343 ,128.65936597,35.85203903
2016,2016033015,05,주간,수,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,946475  ,1685857 ,126.91224532,35.16655735
2016,2016032514,50,주간,금,1,1,0,0,0,대구,동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,이륜차,소형,1102858 ,1764824 ,128.63934699,35.87506432
